"Protein","Count_NP","Count_Comp","Count_ABP","Mean_NP","Mean_Comp","Mean_ABP","Fold_change_NP_vs_Comp","Fold_change_NP_vs_ABP","Fold_change_Comp_vs_ABP","P_value_A_NP_vs_Comp","P_value_A_NP_vs_ABP","P_value_A_Comp_vs_ABP","Flag_A_NP_vs_Comp","Flag_A_NP_vs_ABP","Flag_A_Comp_vs_ABP","Protein_Collection_ID","Protein_Collection","Description","Reference_ID","Residue_Count","Monoisotopic_Mass","Protein_ID"
"tr|F1LZN5|F1LZN5_RAT",0,1,0,NA,4.55743656387983,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","G_PROTEIN_RECEP_F3_4 domain-containing protein OS=Rattus norvegi",143095820,857,98268.471440003,49661388
"tr|A0A0G2K1U9|A0A0G2K1U9_RAT",0,3,3,NA,4.71388952554188,4.74356846512553,NA,NA,-0.0296789395836541,NA,NA,0.568184812179634,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","IRG-type G domain-containing protein OS=Rattus norvegicus (Rat)",143087307,582,59067.69856088,49656740
"sp|Q704E8|ABCB7_RAT",3,0,0,5.0435356061505,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","ATP-binding cassette sub-family B member 7, mitochondrial OS=Rat",143084739,752,82506.015625,234103
"tr|D4A2N2|D4A2N2_RAT",1,0,0,5.80226266643999,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Phosphoinositide 5-phosphatase OS=Rattus norvegicus (Rat) OX=101",143093190,916,104345.33812825,49660011
"tr|D3ZMN5|D3ZMN5_RAT",2,1,0,4.80539289480066,4.63403492988503,NA,0.171357964915628,NA,NA,0.521795491188744,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Sorting nexin 29 OS=Rattus norvegicus (Rat) OX=10116 GN=Snx29 PE",143091177,809,90516.953085587,49659487
"sp|P56522|ADRO_RAT",0,3,3,NA,4.73048688858436,4.73273162700308,NA,NA,-0.00224473841872186,NA,NA,0.964502137395968,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","NADPH:adrenodoxin oxidoreductase, mitochondrial OS=Rattus norveg",143081017,494,54328.73046875,212329
"sp|Q2TA68|OPA1_RAT",1,3,3,4.65345949574381,4.68380702406412,4.83644308485487,-0.0303475283203118,-0.182983589111063,-0.152636060790751,0.656014388690443,0.0442592610514904,0.0268472169161369,0,-1,-1,3660,"Rattus_norvegicus_UniProt_2020-06-29","Dynamin-like 120 kDa protein, mitochondrial OS=Rattus norvegicus",143081879,960,111237.5078125,5203242
"tr|Q63116|Q63116_RAT",1,0,0,4.6428103436024,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Mast/stem cell growth factor receptor OS=Rattus norvegicus (Rat)",143099114,978,109272.2578125,215853
"sp|O35824|DNJA2_RAT",0,3,2,NA,4.83196183501866,4.70681552227716,NA,NA,0.125146312741501,NA,NA,0.148795370061764,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","DnaJ homolog subfamily A member 2 OS=Rattus norvegicus (Rat) OX=",143078938,412,45736.55859375,218308
"tr|F1LPW0|F1LPW0_RAT",0,3,0,NA,4.7798747938262,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Immunoglobulin heavy constant mu OS=Rattus norvegicus (Rat) OX=1",143095164,495,54836.353548215,19358196
"sp|Q9ESI7|DCX_RAT",0,3,1,NA,4.73009452398587,4.80963673908913,NA,NA,-0.0795422151032517,NA,NA,0.411675598241777,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Neuronal migration protein doublecortin OS=Rattus norvegicus (Ra",143085546,365,40534.34375,5197512
"sp|Q7TSX5|SMS1_RAT",1,0,0,4.67600238290186,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Phosphatidylcholine:ceramide cholinephosphotransferase 1 OS=Ratt",143084890,419,48981.83984375,230289
"tr|D3ZS58|D3ZS58_RAT",2,1,1,4.83210396915261,4.78686571296467,4.83164730970248,0.0452382561879361,0.000456659450128072,-0.044781596737808,0.232074862792345,0.983163192991361,0.266611234718807,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2 OS=",143091749,97,10837.768554688,211716
"tr|A0A096UWG8|A0A096UWG8_RAT",3,2,0,5.38780608195243,4.74292420183187,NA,0.644881880120562,NA,NA,0.229004574286392,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Poly(A)-specific ribonuclease OS=Rattus norvegicus (Rat) OX=1011",143086259,530,61041.546844886,49654978
"sp|O88984|NXF1_RAT",1,0,0,4.80280441863564,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Nuclear RNA export factor 1 OS=Rattus norvegicus (Rat) OX=10116",143079201,618,70317.5703125,218687
"sp|A1A5R7|REXO5_RAT",3,0,0,4.63909836199589,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","RNA exonuclease 5 OS=Rattus norvegicus (Rat) OX=10116 GN=Rexo5 P",143078114,754,85997.140625,5205730
"sp|D3ZZX1|I5P1_RAT",1,1,2,4.65052527816718,4.67307000465341,4.63830151283563,-0.0225447264862302,0.0122237653315524,0.0347684918177826,0.831956195992807,0.89328843640695,0.714432966859635,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Inositol polyphosphate-5-phosphatase A OS=Rattus norvegicus (Rat",143078580,412,47591.6484375,5606413
"sp|Q3SWS8|RAE1L_RAT",0,1,0,NA,4.79408632103622,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","mRNA export factor OS=Rattus norvegicus (Rat) OX=10116 GN=Rae1 P",143082010,368,40892.8671875,220592
"tr|F1LXS5|F1LXS5_RAT",1,0,0,4.63869245988213,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","REST corepressor 1 OS=Rattus norvegicus (Rat) OX=10116 GN=Rcor1",143095693,366,42047.48828125,7281177
"tr|D4A0V6|D4A0V6_RAT",0,3,1,NA,4.66443783075761,4.75722807385455,NA,NA,-0.0927902430969416,NA,NA,0.351876247604879,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","PH domain-containing protein OS=Rattus norvegicus (Rat) OX=10116",143092927,1122,122662.18525688,49659952
"tr|B2RYT0|B2RYT0_RAT",1,1,1,4.64511217978767,4.60463282236832,4.87318393934205,0.0404793574193496,-0.228071759554382,-0.268551116973732,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Mitochondrial ribosomal protein S21 OS=Rattus norvegicus (Rat) O",143088967,87,10593.516601562,5202662
"tr|D3ZHR8|D3ZHR8_RAT",1,0,0,4.64347955938301,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","tRNA wybutosine-synthesizing protein 3 homolog OS=Rattus norvegi",143090530,293,32582.46875,233111
"sp|P15304|LIPS_RAT",2,1,0,4.64677546042878,4.43047969672191,NA,0.216295763706872,NA,NA,0.405433427115441,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Hormone-sensitive lipase OS=Rattus norvegicus (Rat) OX=10116 GN=",143079857,1068,116738.484375,223037
"tr|B5DFL9|B5DFL9_RAT",0,2,0,NA,4.75316981070356,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","CRAL-TRIO domain-containing protein OS=Rattus norvegicus (Rat) O",143089217,696,79371.3125,5425294
"sp|D4A7U2|CARTF_RAT",1,0,0,4.65461985863879,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Calcium-responsive transcription factor OS=Rattus norvegicus (Ra",143078623,587,64626.70703125,7282144
"sp|D3ZV31|ZCHC4_RAT",1,0,2,4.84735021794758,NA,4.66809158200722,NA,0.179258635940365,NA,NA,0.066015474329364,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","rRNA N6-adenosine-methyltransferase ZCCHC4 OS=Rattus norvegicus",143078542,489,55990.65234375,5427165
"tr|D3ZZ82|D3ZZ82_RAT",2,0,0,4.69573125586424,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Coiled-coil domain-containing protein 135 OS=Rattus norvegicus (",143092727,874,102747.6328125,5197948
"tr|F1LSP2|F1LSP2_RAT",0,0,1,NA,NA,4.67315730569204,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Acyl-CoA dehydrogenase family, member 10 OS=Rattus norvegicus (R",143095269,1069,119113.20185463,49661016
"sp|P86172|NMRL1_RAT",0,1,2,NA,4.67770082716433,4.76494145023069,NA,NA,-0.0872406230663554,NA,NA,0.723849117201125,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","NmrA-like family domain-containing protein 1 (Fragment) OS=Rattu",143081481,150,16890.777826712,19350797
"sp|Q569C2|LR2BP_RAT",1,0,0,4.57842564249556,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","LRP2-binding protein OS=Rattus norvegicus (Rat) OX=10116 GN=Lrp2",143082452,346,39607.66015625,220933
"tr|D3ZL10|D3ZL10_RAT",1,1,1,4.73029516904778,4.65168151935717,4.72345642223955,0.0786136496906007,0.00683874680822605,-0.0717749028823746,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Collagen type VI alpha 6 chain OS=Rattus norvegicus (Rat) OX=101",143090959,2264,246641.1879472,49659443
"tr|G3V7I4|G3V7I4_RAT",0,0,1,NA,NA,4.69741058365049,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Homeobox domain-containing protein OS=Rattus norvegicus (Rat) OX",143096921,484,50607.58211963,49662513
"tr|D3ZX10|D3ZX10_RAT",0,1,0,NA,4.77478755817903,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","BAH domain-containing protein OS=Rattus norvegicus (Rat) OX=1011",143092442,2601,278901.60029499,49659830
"sp|P07896|ECHP_RAT",0,0,2,NA,NA,4.62943909340004,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Peroxisomal bifunctional enzyme OS=Rattus norvegicus (Rat) OX=10",143079471,722,78608.3203125,5197503
"tr|B2GV00|B2GV00_RAT",0,0,1,NA,NA,4.80426913661766,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Rep_fac-A_C domain-containing protein OS=Rattus norvegicus (Rat)",143088852,883,98809.625,232977
"tr|D3ZYH9|D3ZYH9_RAT",2,0,0,5.11999965834621,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Hypothetical protein LOC680913 OS=Rattus norvegicus (Rat) OX=101",143092628,271,30994.29296875,5427708
"tr|F1M801|F1M801_RAT",0,0,1,NA,NA,4.72619381586171,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Anaphase-promoting complex subunit 1 OS=Rattus norvegicus (Rat)",143096377,1944,215940.34375,5218078
"tr|F1LVT1|F1LVT1_RAT",2,2,0,4.82918293288797,4.70987321127139,NA,0.119309721616577,NA,NA,0.172085637479714,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Zinc finger protein 827 OS=Rattus norvegicus (Rat) OX=10116 GN=Z",143095522,1065,116834.6865217,19359744
"sp|Q6MFY6|PP1RB_RAT",0,0,1,NA,NA,4.56166153781727,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","E3 ubiquitin-protein ligase PPP1R11 OS=Rattus norvegicus (Rat) O",143084505,127,13927.631835938,5333477
"sp|P49800|RGS5_RAT",1,0,0,4.6133021503383,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Regulator of G-protein signaling 5 OS=Rattus norvegicus (Rat) OX",143080791,181,21038.99609375,213513
"tr|D4A2J9|D4A2J9_RAT",0,0,1,NA,NA,4.80762427698404,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","ANK_REP_REGION domain-containing protein OS=Rattus norvegicus (R",143093184,1757,192471.859375,223207
"sp|O35119|TRPC4_RAT",1,1,0,4.60333986694767,4.60092795605822,NA,0.00241191088945669,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Short transient receptor potential channel 4 OS=Rattus norvegicu",143078854,977,111777.0703125,220237
"tr|A0A0G2K2V3|A0A0G2K2V3_RAT",1,0,1,4.48401150647153,NA,4.70097715213033,NA,-0.216965645658803,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","USP domain-containing protein OS=Rattus norvegicus (Rat) OX=1011",143087433,1214,133437.49482887,49656944
"tr|D4A579|D4A579_RAT",1,0,0,4.51453089824596,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Zinc finger and BTB domain-containing 7B OS=Rattus norvegicus (R",143093552,543,58817.640625,229222
"tr|F1M4G2|F1M4G2_RAT",0,0,1,NA,NA,4.51393244715905,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Zinc finger protein 39-like OS=Rattus norvegicus (Rat) OX=10116",143096145,530,60548.379961417,49661667
"tr|D3ZB44|D3ZB44_RAT",1,0,0,4.86580937479736,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","RCG27445 OS=Rattus norvegicus (Rat) OX=10116 GN=Zfp324 PE=4 SV=1",143089656,581,63759.85546875,5202408
"tr|D3ZFS2|D3ZFS2_RAT",1,0,0,4.76170547707749,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Calmegin OS=Rattus norvegicus (Rat) OX=10116 GN=Clgn PE=1 SV=1",143090265,611,69428.1953125,249494
"sp|P11654|PO210_RAT",1,0,0,5.01399203315671,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Nuclear pore membrane glycoprotein 210 OS=Rattus norvegicus (Rat",143079731,1886,204031.03125,212939
"tr|D3ZA43|D3ZA43_RAT",1,1,0,4.96765001786427,4.79214722643768,NA,0.175502791426591,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Uncharacterized protein OS=Rattus norvegicus (Rat) OX=10116 GN=Z",143089517,761,87906.875,5206383
"tr|F1LW70|F1LW70_RAT",0,1,0,NA,4.7117153591688,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Zinc finger and BTB domain-containing 34 OS=Rattus norvegicus (R",143095562,518,57435.805590556,49661198
"sp|P09650|MCPT1_RAT",0,1,1,NA,4.60338293482965,4.87997252101091,NA,NA,-0.276589586181261,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Mast cell protease 1 OS=Rattus norvegicus (Rat) OX=10116 GN=Mcpt",143079552,260,28598.810546875,211052
"sp|B6VQA5|SPT31_RAT",1,0,1,4.61179675200636,NA,4.7778282579951,NA,-0.166031505988744,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Spermatogenesis-associated protein 31 OS=Rattus norvegicus (Rat)",143078387,1048,119474.5546875,7281111
"tr|D3ZIN6|D3ZIN6_RAT",0,0,1,NA,NA,4.74995962328182,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Uncharacterized protein OS=Rattus norvegicus (Rat) OX=10116 GN=E",143090656,532,60317.827730105,49659365
"tr|F1M1R9|F1M1R9_RAT",0,0,1,NA,NA,4.76138586567989,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","HMG box domain-containing protein OS=Rattus norvegicus (Rat) OX=",143095976,587,62743.87109375,5211746
"sp|Q63085|PDE3B_RAT",1,1,0,4.61918266201073,4.80537649210456,NA,-0.186193830093826,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","cGMP-inhibited 3',5'-cyclic phosphodiesterase B OS=Rattus norveg",143083547,1108,123028.625,215610
"sp|P16303|EST1D_RAT",1,0,1,4.86695341851196,NA,4.76336258664467,NA,0.10359083186728,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Carboxylesterase 1D OS=Rattus norvegicus (Rat) OX=10116 GN=Ces1d",143079899,565,62107.734375,220200
"tr|Q5NUI3|Q5NUI3_RAT",0,1,0,NA,4.57101587051816,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Cadherin 19 OS=Rattus norvegicus (Rat) OX=10116 GN=Cdh19 PE=2 SV",143098931,770,86724.8671875,223897
"tr|D3ZJG5|D3ZJG5_RAT",1,0,0,4.6464955365652,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","G_PROTEIN_RECEP_F1_2 domain-containing protein OS=Rattus norvegi",143090774,313,35001.40625,235198
"sp|Q9WUH4|FHL1_RAT",0,1,2,NA,4.72796290343334,4.7036473167898,NA,NA,0.0243155866435361,NA,NA,0.760322856379946,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Four and a half LIM domains protein 1 OS=Rattus norvegicus (Rat)",143085988,280,31881.859375,5216775
"tr|B2GV04|B2GV04_RAT",1,0,1,4.61863807709091,NA,4.8155361149833,NA,-0.196898037892387,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Zbtb7c protein OS=Rattus norvegicus (Rat) OX=10116 GN=Zbtb7c PE=",143088855,619,69182.9453125,7282295
"tr|B1WBY7|B1WBY7_RAT",1,2,0,4.56771674939934,4.73975227807496,NA,-0.172035528675619,NA,NA,0.512525634641346,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","PHB domain-containing protein OS=Rattus norvegicus (Rat) OX=1011",143088761,348,39241.33203125,5209361
"sp|Q00900|ZEP2_RAT",1,1,1,4.87388493718036,4.78513602580023,4.69744344779488,0.0887489113801267,0.176441489385481,0.0876925780053543,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Human immunodeficiency virus type I enhancer-binding protein 2 h",143081611,2437,267258.71875,217948
"sp|Q6AYP6|SAXO1_RAT",1,0,0,4.97705760328879,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Stabilizer of axonemal microtubules 1 OS=Rattus norvegicus (Rat)",143084347,462,53231.0546875,223466
"tr|B5DEI6|B5DEI6_RAT",0,1,1,NA,4.6709293600763,4.64763664623819,NA,NA,0.02329271383811,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Nuclear nucleic acid-binding protein C1D OS=Rattus norvegicus (R",143089090,141,15990.290039062,5198748
"tr|A0A0G2K966|A0A0G2K966_RAT",0,0,1,NA,NA,4.68022511160518,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","RCG37581 OS=Rattus norvegicus (Rat) OX=10116 GN=ENSRNOG000000580",143088144,160,18287.284833358,49658150
"tr|D3ZAR4|D3ZAR4_RAT",0,1,0,NA,4.92748545939183,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Olfactory receptor OS=Rattus norvegicus (Rat) OX=10116 GN=Olr143",143089615,327,36080.144272969,49659113
"tr|M0R6S2|M0R6S2_RAT",1,0,0,4.83403179269223,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Olfactory receptor OS=Rattus norvegicus (Rat) OX=10116 GN=ENSRNO",143097575,312,35494.901094363,49663191
"tr|D3ZWD7|D3ZWD7_RAT",1,0,0,4.80657371049687,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Olfactory receptor OS=Rattus norvegicus (Rat) OX=10116 GN=Olr780",143092359,312,35198.28515625,235657
"sp|Q07652|CAC1E_RAT",3,1,1,5.10437350171453,4.88092397754588,4.76104585290603,0.223449524168653,0.343327648808504,0.119878124639851,0.795950649612242,0.695001805232838,0.909075233964925,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Voltage-dependent R-type calcium channel subunit alpha-1E OS=Rat",143081758,2222,251954.21875,5281615
"tr|M0R976|M0R976_RAT",1,0,0,4.5803465317111,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Mediator of RNA polymerase II transcription subunit 18 OS=Rattus",143097860,208,23612.003581927,49663417
"tr|F1M9B8|F1M9B8_RAT",0,0,1,NA,NA,4.64443137890858,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Submaxillary gland androgen-regulated protein 3A OS=Rattus norve",143096465,131,13948.150183843,19362935
"sp|P00714|LALBA_RAT",1,0,0,4.6028670908316,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Alpha-lactalbumin OS=Rattus norvegicus (Rat) OX=10116 GN=Lalba P",143079230,159,17838.591796875,218202
"sp|O88763|PK3C3_RAT",1,0,0,4.72564811731252,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Phosphatidylinositol 3-kinase catalytic subunit type 3 OS=Rattus",143079163,887,101469.78125,218146
"sp|Q6MG62|MSH5_RAT",2,0,0,4.74371859051575,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","MutS protein homolog 5 OS=Rattus norvegicus (Rat) OX=10116 GN=Ms",143084526,831,92392.78125,234128
"sp|Q642B6|THAP4_RAT",1,0,0,4.59940109054896,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Peroxynitrite isomerase THAP4 OS=Rattus norvegicus (Rat) OX=1011",143083844,569,62367.50390625,234841
"sp|Q566E5|PLGT3_RAT",1,0,0,4.73216168680589,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Protein O-glucosyltransferase 3 OS=Rattus norvegicus (Rat) OX=10",143082427,508,58664.3046875,5200962
"tr|F1MAE5|F1MAE5_RAT",0,1,0,NA,4.7168579178395,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","LRRC37AB_C domain-containing protein OS=Rattus norvegicus (Rat)",143096540,895,100876.31732385,49662034
"sp|Q62774|MYO1A_RAT",0,1,1,NA,4.77667635116152,4.76189878363784,NA,NA,0.0147775675236828,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Unconventional myosin-Ia (Fragment) OS=Rattus norvegicus (Rat) O",143083423,842,97149.5390625,5324006
"tr|A0A0G2JWE9|A0A0G2JWE9_RAT",0,0,1,NA,NA,4.72050453444045,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","ETS transcription factor ERG OS=Rattus norvegicus (Rat) OX=10116",143086674,479,53926.311803744,49655709
"sp|Q5BKD0|OAS1B_RAT",1,0,0,4.54432065296315,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Inactive 2'-5'-oligoadenylate synthase 1B OS=Rattus norvegicus (",143082558,379,44094.16015625,5669047
"tr|F1M124|F1M124_RAT",1,1,0,4.64130402003295,4.78920117573718,NA,-0.147897155704232,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Cobl domain-containing protein OS=Rattus norvegicus (Rat) OX=101",143095930,1223,130768.00353663,49661480
"tr|D4A3Y5|D4A3Y5_RAT",1,0,0,4.84838804573256,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Transmembrane protein 236 OS=Rattus norvegicus (Rat) OX=10116 GN",143093355,346,38745.796875,5208159
"tr|D3ZM84|D3ZM84_RAT",0,1,0,NA,4.80381568301195,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","VWFA domain-containing protein OS=Rattus norvegicus (Rat) OX=101",143091125,1144,128858.59202521,49659476
"sp|Q6P6Q6|MTEF3_RAT",0,1,1,NA,4.97775022348338,4.88617374308298,NA,NA,0.0915764804003993,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Transcription termination factor 3, mitochondrial OS=Rattus norv",143084556,409,46636.7734375,233313
"tr|V9GZ84|V9GZ84_RAT",0,1,0,NA,4.72086175980446,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Similar to Fas apoptotic inhibitory molecule 1 (rFAIM) OS=Rattus",143099644,176,20003.244646237,49663953
"tr|D3ZN05|D3ZN05_RAT",3,2,1,4.71434345598261,4.54693539443495,4.80654625128541,0.167408061547655,-0.0922027953028053,-0.25961085685046,0.378591486215202,0.684084643434079,0.319263455322172,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Uncharacterized protein OS=Rattus norvegicus (Rat) OX=10116 GN=L",143091223,1725,190073.16589849,49659504
"tr|G3V6S7|G3V6S7_RAT",0,1,0,NA,4.79159063595142,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","IL6Ra-bind domain-containing protein OS=Rattus norvegicus (Rat)",143096854,448,50918.932280705,49662392
"tr|D4A411|D4A411_RAT",3,0,3,4.80259027073874,NA,4.71958205222601,NA,0.0830082185127337,NA,NA,0.455234744970194,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Bromodomain and PHD finger-containing, 1 OS=Rattus norvegicus (R",143093363,1212,137209.30367963,19346970
"sp|Q63247|FOXJ1_RAT",2,0,0,4.70158035498919,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Forkhead box protein J1 OS=Rattus norvegicus (Rat) OX=10116 GN=F",143083592,421,45537.56640625,216256
"sp|Q5U301|AKAP2_RAT",0,2,1,NA,4.63449721753284,4.77154918529075,NA,NA,-0.137051967757909,NA,NA,0.208303011270789,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","A-kinase anchor protein 2 OS=Rattus norvegicus (Rat) OX=10116 GN",143083118,870,95882.296875,224565
